both	 4000	 5300	 7	 -0.0254294	 0.0031217	 0.0007695	 0.0001896	 2633600	 23.5	 0.0000536	 0.0000034
none	 4000	 5300	 7	 -0.1874532	 0.0274419	 -0.0005815	 0.0015530	 1082400	 24.5	 0.0006158	 0.0000351
shape	 4000	 5300	 7	 -0.1953541	 0.0129733	 -0.0005010	 0.0008280	 2164800	 24.5	 0.0002546	 0.0000154
both	 4000	 5300	 7	 -0.2050452	 0.0084399	 0.0004841	 0.0005207	 2633600	 24.5	 0.0001975	 0.0000123
none	 4000	 5300	 7	 1.0000000	 inf	 1.0000000	 inf	 1082400	 25.5	 nan	 nan
shape	 4000	 5300	 7	 0.1066690	 0.2565018	 -0.3120145	 0.0117916	 2164800	 25.5	 0.0057925	 0.0002195
both	 4000	 5300	 7	 -0.1795973	 0.2226915	 -0.2121095	 0.0130726	 2633600	 25.5	 0.0047391	 0.0002809
none	 4000	 5300	 7	 -0.0230328	 0.0085862	 0.0009481	 0.0004834	 1082400	 26.5	 0.0001554	 0.0000095
shape	 4000	 5300	 7	 -0.0182676	 0.0021879	 0.0009061	 0.0001601	 2164800	 26.5	 0.0000404	 0.0000031
both	 4000	 5300	 7	 -0.0212974	 0.0018295	 0.0010324	 0.0001121	 2633600	 26.5	 0.0000425	 0.0000024
none	 4000	 5300	 8	 0.0640125	 0.0447173	 0.0101610	 0.0021577	 1217700	 20.5	 0.0009731	 0.0000408
shape	 4000	 5300	 8	 0.0185032	 0.0100337	 0.0007883	 0.0005508	 2435400	 20.5	 0.0002139	 0.0000115
both	 4000	 5300	 8	 0.0339480	 0.0069377	 0.0014356	 0.0003312	 2962800	 20.5	 0.0001559	 0.0000067
none	 4000	 5300	 8	 0.0030042	 0.0236866	 -0.0001924	 0.0014455	 1217700	 21.5	 0.0004053	 0.0000251
shape	 4000	 5300	 8	 0.0308994	 0.0067413	 0.0013091	 0.0004046	 2435400	 21.5	 0.0001442	 0.0000091
both	 4000	 5300	 8	 0.0359441	 0.0046444	 0.0013396	 0.0002589	 2962800	 21.5	 0.0000986	 0.0000052
none	 4000	 5300	 8	 0.0459807	 0.0163819	 0.0000129	 0.0009058	 1217700	 22.5	 0.0003442	 0.0000201
shape	 4000	 5300	 8	 0.0185569	 0.0056334	 0.0009567	 0.0003189	 2435400	 22.5	 0.0001092	 0.0000067
both	 4000	 5300	 8	 0.0160014	 0.0040751	 0.0009253	 0.0002241	 2962800	 22.5	 0.0000834	 0.0000045
none	 4000	 5300	 8	 -0.0388731	 0.0129494	 0.0013851	 0.0007992	 1217700	 23.5	 0.0002262	 0.0000151
shape	 4000	 5300	 8	 -0.0299898	 0.0059646	 0.0002786	 0.0003379	 2435400	 23.5	 0.0001252	 0.0000064
both	 4000	 5300	 8	 -0.0269973	 0.0031097	 0.0006497	 0.0001850	 2962800	 23.5	 0.0000635	 0.0000038
none	 4000	 5300	 8	 -0.1809309	 0.0269403	 -0.0012280	 0.0015088	 1217700	 24.5	 0.0005362	 0.0000314
shape	 4000	 5300	 8	 -0.1968327	 0.0119664	 -0.0005786	 0.0007684	 2435400	 24.5	 0.0002712	 0.0000169
both	 4000	 5300	 8	 -0.2077042	 0.0076420	 0.0004015	 0.0004861	 2962800	 24.5	 0.0001741	 0.0000106
none	 4000	 5300	 8	 0.3090317	 0.3221838	 -0.0247845	 0.0225269	 1217700	 25.5	 0.0075122	 0.0005304
shape	 4000	 5300	 8	 -0.3265415	 0.2752440	 -0.3134859	 0.0150093	 2435400	 25.5	 0.0051577	 0.0002910
both	 4000	 5300	 8	 -1.2588776	 0.2253148	 -0.1944307	 0.0138692	 2962800	 25.5	 0.0044453	 0.0002708
none	 4000	 5300	 8	 -0.0207702	 0.0089253	 0.0006969	 0.0004981	 1217700	 26.5	 0.0001780	 0.0000105
shape	 4000	 5300	 8	 -0.0193732	 0.0024278	 0.0006938	 0.0001702	 2435400	 26.5	 0.0000406	 0.0000031
both	 4000	 5300	 8	 -0.0238894	 0.0018883	 0.0009918	 0.0001117	 2962800	 26.5	 0.0000355	 0.0000021
none	 4000	 5300	 9	 0.0908682	 0.0418716	 0.0089424	 0.0023193	 1353000	 20.5	 0.0007883	 0.0000458
shape	 4000	 5300	 9	 0.0248780	 0.0094047	 0.0008713	 0.0005105	 2706000	 20.5	 0.0002215	 0.0000112
both	 4000	 5300	 9	 0.0367813	 0.0065418	 0.0016419	 0.0003223	 3292000	 20.5	 0.0001438	 0.0000071
none	 4000	 5300	 9	 -0.0001319	 0.0233215	 -0.0005960	 0.0013979	 1353000	 21.5	 0.0004475	 0.0000264
shape	 4000	 5300	 9	 0.0307569	 0.0062886	 0.0011174	 0.0003900	 2706000	 21.5	 0.0001263	 0.0000082
both	 4000	 5300	 9	 0.0316563	 0.0048723	 0.0011829	 0.0002690	 3292000	 21.5	 0.0000982	 0.0000058
none	 4000	 5300	 9	 0.0339727	 0.0160407	 0.0004402	 0.0008880	 1353000	 22.5	 0.0003601	 0.0000198
shape	 4000	 5300	 9	 0.0222561	 0.0055205	 0.0010838	 0.0003065	 2706000	 22.5	 0.0001239	 0.0000069
both	 4000	 5300	 9	 0.0186525	 0.0038859	 0.0010612	 0.0002167	 3292000	 22.5	 0.0000816	 0.0000047
none	 4000	 5300	 9	 -0.0350038	 0.0126230	 0.0010829	 0.0007482	 1353000	 23.5	 0.0002540	 0.0000164
shape	 4000	 5300	 9	 -0.0327903	 0.0055794	 0.0002917	 0.0003092	 2706000	 23.5	 0.0001280	 0.0000074
both	 4000	 5300	 9	 -0.0292584	 0.0030623	 0.0007371	 0.0001797	 3292000	 23.5	 0.0000641	 0.0000036
none	 4000	 5300	 9	 -0.1977750	 0.0261505	 -0.0008180	 0.0015107	 1353000	 24.5	 0.0006465	 0.0000336
