both	 4000	 5300	 3	 -0.2245856	 0.0319649	 -0.0016512	 0.0003367	 1316800	 24.5	 0.0005644	 0.0000046
none	 4000	 5300	 3	 1.0000000	 inf	 1.0000000	 inf	 541200	 25.5	 nan	 nan
shape	 4000	 5300	 3	 -9.3175608	 1.1792487	 -0.2836234	 0.0161038	 1082400	 25.5	 0.0207500	 0.0002989
both	 4000	 5300	 3	 -8.2177754	 0.6598343	 -0.0879675	 0.0072918	 1316800	 25.5	 0.0140750	 0.0001536
none	 4000	 5300	 3	 0.1088328	 0.0421406	 0.0013330	 0.0004543	 541200	 26.5	 0.0007930	 0.0000070
shape	 4000	 5300	 3	 0.0056598	 0.0163720	 0.0003865	 0.0001896	 1082400	 26.5	 0.0003202	 0.0000036
both	 4000	 5300	 3	 0.0055416	 0.0062100	 0.0000385	 0.0000873	 1316800	 26.5	 0.0001325	 0.0000017
none	 4000	 5300	 4	 -0.7142354	 0.1817985	 0.0007054	 0.0019963	 676500	 20.5	 0.0032623	 0.0000386
shape	 4000	 5300	 4	 -0.0400337	 0.0594677	 0.0003810	 0.0005695	 1353000	 20.5	 0.0011774	 0.0000116
both	 4000	 5300	 4	 0.0357433	 0.0385245	 0.0003389	 0.0003594	 1646000	 20.5	 0.0007863	 0.0000074
none	 4000	 5300	 4	 0.5031377	 0.1684842	 0.0019707	 0.0019332	 676500	 21.5	 0.0037223	 0.0000394
shape	 4000	 5300	 4	 0.1380385	 0.0368250	 0.0014848	 0.0003500	 1353000	 21.5	 0.0007757	 0.0000069
both	 4000	 5300	 4	 0.0523190	 0.0260024	 0.0011346	 0.0002962	 1646000	 21.5	 0.0005465	 0.0000062
none	 4000	 5300	 4	 0.2986460	 0.0942801	 0.0001201	 0.0011212	 676500	 22.5	 0.0016687	 0.0000194
shape	 4000	 5300	 4	 0.0751769	 0.0309979	 0.0006289	 0.0002774	 1353000	 22.5	 0.0005344	 0.0000055
both	 4000	 5300	 4	 0.0283028	 0.0199828	 0.0008216	 0.0002431	 1646000	 22.5	 0.0003584	 0.0000047
none	 4000	 5300	 4	 0.1738464	 0.0834937	 -0.0001547	 0.0009181	 676500	 23.5	 0.0017558	 0.0000196
shape	 4000	 5300	 4	 -0.0741646	 0.0306334	 0.0008631	 0.0002755	 1353000	 23.5	 0.0005905	 0.0000053
both	 4000	 5300	 4	 -0.0093333	 0.0160473	 0.0004805	 0.0002084	 1646000	 23.5	 0.0002972	 0.0000041
none	 4000	 5300	 4	 -0.3358640	 0.1332542	 -0.0016403	 0.0016812	 676500	 24.5	 0.0025438	 0.0000322
shape	 4000	 5300	 4	 -0.2297865	 0.0718738	 0.0005447	 0.0008138	 1353000	 24.5	 0.0013725	 0.0000154
both	 4000	 5300	 4	 -0.2108275	 0.0325975	 -0.0002950	 0.0004333	 1646000	 24.5	 0.0006044	 0.0000087
none	 4000	 5300	 4	 1.0000000	 inf	 1.0000000	 inf	 676500	 25.5	 nan	 nan
shape	 4000	 5300	 4	 3.2273020	 1.6132001	 -0.2889037	 0.0177670	 1353000	 25.5	 0.0272159	 0.0003538
both	 4000	 5300	 4	 -3.6223034	 1.1205723	 -0.1462218	 0.0134466	 1646000	 25.5	 0.0220155	 0.0002700
none	 4000	 5300	 4	 0.1077498	 0.0377217	 0.0012654	 0.0004434	 676500	 26.5	 0.0008586	 0.0000104
shape	 4000	 5300	 4	 -0.0198095	 0.0160534	 0.0006381	 0.0001915	 1353000	 26.5	 0.0002703	 0.0000033
both	 4000	 5300	 4	 -0.0344980	 0.0075424	 0.0007912	 0.0001085	 1646000	 26.5	 0.0001593	 0.0000022
none	 4000	 5300	 5	 -0.4684724	 0.1789036	 -0.0035337	 0.0022004	 811800	 20.5	 0.0034084	 0.0000441
shape	 4000	 5300	 5	 -0.0518298	 0.0528712	 0.0005608	 0.0006437	 1623600	 20.5	 0.0010886	 0.0000132
both	 4000	 5300	 5	 0.0165868	 0.0344847	 0.0008812	 0.0004250	 1975200	 20.5	 0.0007786	 0.0000088
none	 4000	 5300	 5	 0.4622530	 0.1625660	 0.0021197	 0.0018468	 811800	 21.5	 0.0029128	 0.0000379
shape	 4000	 5300	 5	 0.1838982	 0.0365743	 0.0011272	 0.0003278	 1623600	 21.5	 0.0007161	 0.0000064
both	 4000	 5300	 5	 0.0461023	 0.0231364	 0.0011600	 0.0002745	 1975200	 21.5	 0.0004501	 0.0000053
none	 4000	 5300	 5	 0.2404774	 0.0923661	 0.0012179	 0.0011295	 811800	 22.5	 0.0017714	 0.0000211
shape	 4000	 5300	 5	 0.0847459	 0.0344723	 0.0012866	 0.0003078	 1623600	 22.5	 0.0006084	 0.0000055
both	 4000	 5300	 5	 0.0263585	 0.0197906	 0.0010266	 0.0002309	 1975200	 22.5	 0.0003899	 0.0000045
none	 4000	 5300	 5	 0.0892005	 0.0813663	 0.0001289	 0.0008722	 811800	 23.5	 0.0017723	 0.0000170
shape	 4000	 5300	 5	 -0.0704614	 0.0271906	 0.0008265	 0.0002538	 1623600	 23.5	 0.0006451	 0.0000051
both	 4000	 5300	 5	 -0.0148786	 0.0142578	 0.0006211	 0.0001941	 1975200	 23.5	 0.0002529	 0.0000036
none	 4000	 5300	 5	 -0.3041027	 0.1238559	 -0.0016492	 0.0016015	 811800	 24.5	 0.0024035	 0.0000312
shape	 4000	 5300	 5	 -0.2237790	 0.0686597	 0.0001613	 0.0007800	 1623600	 24.5	 0.0013872	 0.0000147
both	 4000	 5300	 5	 -0.2286116	 0.0338255	 -0.0002340	 0.0004427	 1975200	 24.5	 0.0007005	 0.0000083
none	 4000	 5300	 5	 1.0000000	 inf	 1.0000000	 inf	 811800	 25.5	 nan	 nan
shape	 4000	 5300	 5	 3.1305490	 1.5152261	 -0.3045202	 0.0181502	 1623600	 25.5	 0.0302316	 0.0003231
both	 4000	 5300	 5	 -1.2917328	 1.1869461	 -0.1946475	 0.0137269	 1975200	 25.5	 0.0231158	 0.0002660
none	 4000	 5300	 5	 0.0699626	 0.0402097	 0.0014131	 0.0006112	 811800	 26.5	 0.0007529	 0.0000118
shape	 4000	 5300	 5	 -0.0199943	 0.0152104	 0.0006973	 0.0001822	 1623600	 26.5	 0.0003175	 0.0000037
both	 4000	 5300	 5	 -0.0313181	 0.0086089	 0.0008491	 0.0001141	 1975200	 26.5	 0.0001563	 0.0000021
none	 4000	 5300	 6	 -0.5377163	 0.1781462	 -0.0040236	 0.0022248	 947100	 20.5	 0.0034517	 0.0000450
shape	 4000	 5300	 6	 0.0063570	 0.0533484	 -0.0000743	 0.0006197	 1894200	 20.5	 0.0010211	 0.0000125
both	 4000	 5300	 6	 0.0354081	 0.0318486	 0.0006109	 0.0003895	 2304400	 20.5	 0.0007015	 0.0000079
none	 4000	 5300	 6	 0.4216613	 0.1486196	 0.0026336	 0.0017326	 947100	 21.5	 0.0029932	 0.0000348
shape	 4000	 5300	 6	 0.1762040	 0.0381481	 0.0009697	 0.0003682	 1894200	 21.5	 0.0006598	 0.0000061
both	 4000	 5300	 6	 0.0663244	 0.0211938	 0.0013312	 0.0002584	 2304400	 21.5	 0.0004490	 0.0000052
none	 4000	 5300	 6	 0.1676948	 0.0842652	 0.0009678	 0.0010577	 947100	 22.5	 0.0016450	 0.0000207
shape	 4000	 5300	 6	 0.0626751	 0.0321743	 0.0013114	 0.0002852	 1894200	 22.5	 0.0006079	 0.0000055
both	 4000	 5300	 6	 0.0174259	 0.0174986	 0.0008695	 0.0002124	 2304400	 22.5	 0.0003183	 0.0000041
none	 4000	 5300	 6	 0.1203057	 0.0740579	 -0.0000485	 0.0007874	 947100	 23.5	 0.0014669	 0.0000155
shape	 4000	 5300	 6	 -0.0680259	 0.0253240	 0.0008695	 0.0002287	 1894200	 23.5	 0.0005458	 0.0000042
both	 4000	 5300	 6	 -0.0356188	 0.0147849	 0.0005903	 0.0001895	 2304400	 23.5	 0.0002783	 0.0000034
none	 4000	 5300	 6	 -0.3254968	 0.1251065	 -0.0010522	 0.0016121	 947100	 24.5	 0.0026569	 0.0000317
shape	 4000	 5300	 6	 -0.1425440	 0.0653028	 -0.0001480	 0.0007636	 1894200	 24.5	 0.0013416	 0.0000144
both	 4000	 5300	 6	 -0.1931732	 0.0377664	 0.0001819	 0.0004800	 2304400	 24.5	 0.0007501	 0.0000096
none	 4000	 5300	 6	 1.0000000	 inf	 1.0000000	 inf	 947100	 25.5	 nan	 nan
shape	 4000	 5300	 6	 0.5259889	 1.5516895	 -0.2899926	 0.0181851	 1894200	 25.5	 0.0309640	 0.0003600
both	 4000	 5300	 6	 -4.6970247	 1.0670011	 -0.2322509	 0.0128943	 2304400	 25.5	 0.0212692	 0.0002638
none	 4000	 5300	 6	 0.0816850	 0.0376012	 0.0013260	 0.0005590	 947100	 26.5	 0.0007764	 0.0000114
shape	 4000	 5300	 6	 -0.0218791	 0.0155516	 0.0006249	 0.0001911	 1894200	 26.5	 0.0003266	 0.0000037
both	 4000	 5300	 6	 -0.0315107	 0.0076299	 0.0008039	 0.0001036	 2304400	 26.5	 0.0001740	 0.0000021
none	 4000	 5300	 7	 -0.1553283	 0.1826099	 -0.0022853	 0.0023561	 1082400	 20.5	 0.0043143	 0.0000538
shape	 4000	 5300	 7	 0.0153521	 0.0514315	 0.0002906	 0.0005768	 2164800	 20.5	 0.0010500	 0.0000115
both	 4000	 5300	 7	 0.0546431	 0.0298773	 0.0005195	 0.0003523	 2633600	 20.5	 0.0006067	 0.0000067
none	 4000	 5300	 7	 0.3048676	 0.1411775	 0.0028915	 0.0016201	 1082400	 21.5	 0.0029207	 0.0000347
shape	 4000	 5300	 7	 0.1015006	 0.0390710	 0.0013820	 0.0004203	 2164800	 21.5	 0.0007845	 0.0000088
both	 4000	 5300	 7	 0.0609064	 0.0205352	 0.0013877	 0.0002594	 2633600	 21.5	 0.0004048	 0.0000052
none	 4000	 5300	 7	 0.1313300	 0.0786540	 0.0006869	 0.0009897	 1082400	 22.5	 0.0015670	 0.0000195
shape	 4000	 5300	 7	 0.0375131	 0.0336854	 0.0003033	 0.0003476	 2164800	 22.5	 0.0006057	 0.0000068
both	 4000	 5300	 7	 0.0288727	 0.0172406	 0.0008503	 0.0002089	 2633600	 22.5	 0.0003590	 0.0000040
none	 4000	 5300	 7	 0.0525916	 0.0753568	 0.0007815	 0.0008069	 1082400	 23.5	 0.0014998	 0.0000155
shape	 4000	 5300	 7	 0.0159232	 0.0281205	 0.0007949	 0.0003558	 2164800	 23.5	 0.0006008	 0.0000080
both	 4000	 5300	 7	 -0.0277340	 0.0151450	 0.0005654	 0.0001831	 2633600	 23.5	 0.0003057	 0.0000035
none	 4000	 5300	 7	 -0.1935588	 0.1256368	 -0.0028322	 0.0015622	 1082400	 24.5	 0.0023198	 0.0000301
shape	 4000	 5300	 7	 -0.1417747	 0.0649917	 -0.0003377	 0.0007707	 2164800	 24.5	 0.0013063	 0.0000165
both	 4000	 5300	 7	 -0.2057499	 0.0369270	 0.0001586	 0.0004913	 2633600	 24.5	 0.0006891	 0.0000092
none	 4000	 5300	 7	 1.0000000	 inf	 1.0000000	 inf	 1082400	 25.5	 nan	 nan
shape	 4000	 5300	 7	 -4.1607446	 1.4997768	 -0.3098685	 0.0181029	 2164800	 25.5	 0.0275550	 0.0003621
both	 4000	 5300	 7	 -3.4638181	 0.9874443	 -0.2245255	 0.0122562	 2633600	 25.5	 0.0182354	 0.0002378
none	 4000	 5300	 7	 0.0566606	 0.0344226	 0.0013372	 0.0005269	 1082400	 26.5	 0.0007241	 0.0000103
shape	 4000	 5300	 7	 -0.0202537	 0.0140570	 0.0005674	 0.0001765	 2164800	 26.5	 0.0002900	 0.0000037
both	 4000	 5300	 7	 -0.0272209	 0.0071023	 0.0007877	 0.0000976	 2633600	 26.5	 0.0001478	 0.0000020
none	 4000	 5300	 8	 -0.0792488	 0.1726437	 -0.0003902	 0.0022578	 1217700	 20.5	 0.0033112	 0.0000450
shape	 4000	 5300	 8	 0.0270534	 0.0467182	 0.0007774	 0.0005332	 2435400	 20.5	 0.0009106	 0.0000105
both	 4000	 5300	 8	 0.0514987	 0.0273190	 0.0006842	 0.0003289	 2962800	 20.5	 0.0005479	 0.0000064
none	 4000	 5300	 8	 0.2818494	 0.1347482	 0.0037392	 0.0015419	 1217700	 21.5	 0.0029373	 0.0000350
shape	 4000	 5300	 8	 0.0972740	 0.0358982	 0.0012338	 0.0003987	 2435400	 21.5	 0.0007116	 0.0000078
both	 4000	 5300	 8	 0.0522691	 0.0194110	 0.0013255	 0.0002399	 2962800	 21.5	 0.0003987	 0.0000051
none	 4000	 5300	 8	 0.0784859	 0.0755430	 0.0004060	 0.0009387	 1217700	 22.5	 0.0014937	 0.0000182
shape	 4000	 5300	 8	 0.0421452	 0.0309867	 0.0004393	 0.0003244	 2435400	 22.5	 0.0006657	 0.0000065
both	 4000	 5300	 8	 0.0228258	 0.0168316	 0.0009262	 0.0002010	 2962800	 22.5	 0.0003719	 0.0000043
none	 4000	 5300	 8	 0.0423560	 0.0678172	 0.0002725	 0.0007576	 1217700	 23.5	 0.0013469	 0.0000148
shape	 4000	 5300	 8	 0.0180345	 0.0262212	 0.0007186	 0.0003237	 2435400	 23.5	 0.0005328	 0.0000066
both	 4000	 5300	 8	 -0.0359020	 0.0147964	 0.0006669	 0.0001745	 2962800	 23.5	 0.0003455	 0.0000040
none	 4000	 5300	 8	 -0.2103469	 0.1139890	 -0.0027363	 0.0014327	 1217700	 24.5	 0.0019590	 0.0000274
shape	 4000	 5300	 8	 -0.1627148	 0.0610411	 -0.0006035	 0.0007183	 2435400	 24.5	 0.0013561	 0.0000142
both	 4000	 5300	 8	 -0.2088915	 0.0357815	 0.0002145	 0.0004703	 2962800	 24.5	 0.0007631	 0.0000097
